country_region_code,date,Retail & Recreation,Grocery & Pharmacy,Parks,Transit stations,Workplaces,Residential
GB,11/13/2020,-46.52058111,-7.900966184,15.65155807,-43.27294686,-36.37947494,15.97578692
GB,11/14/2020,-55.6313253,-14.41062802,-22.84771574,-55.82758621,-27.41686747,13.21303258
GB,11/15/2020,-54.88106796,-17.62682927,-2.624020888,-52.05679012,-27.46135266,10.14945652
GB,11/16/2020,-42.05326877,-12.94444444,9.422960725,-43.39563107,-37.15513126,14.56174334
GB,11/17/2020,-43.01210654,-10.33574879,14.3452381,-42.937046,-37.15990453,15.05569007
GB,11/18/2020,-44.88861985,-11.53381643,-1.098314607,-44.87439614,-36.55131265,15.78692494
GB,11/19/2020,-43.23728814,-7.606280193,12.55232558,-43.44417476,-36.85680191,15.54237288
GB,11/20/2020,-46.86198547,-6.698067633,-9.186813187,-45.49033816,-36.53221957,16.34624697
GB,11/21/2020,-52.33975904,-9.987922705,0.747395833,-52.35221675,-25.44337349,12.23366834
GB,11/22/2020,-50.01937046,-12.6,29.54032258,-46.58663366,-25.31961259,9.005405405
GB,11/23/2020,-40.062954,-9.838164251,12.06060606,-43.30750605,-36.86634845,14.37772397
GB,11/24/2020,-41.79418886,-7.900966184,11.73156342,-43.1283293,-36.61097852,14.92736077
GB,11/25/2020,-42.44067797,-9.618357488,-1.348571429,-44.05339806,-35.54176611,15.34624697
GB,11/26/2020,-40.83333333,-7.007246377,16.05539359,-42.74271845,-35.68019093,15.04358354
GB,11/27/2020,-43.46731235,-5.282608696,6.092178771,-43.54830918,-36.00477327,15.59322034
GB,11/28/2020,-50.31084337,-9.625603865,-6.455497382,-51.00492611,-23.59759036,11.839599
GB,11/29/2020,-49.35194175,-13.0195122,6.665789474,-47.2029703,-23.70217918,9.12972973
GB,11/30/2020,-36.42475728,-6.620772947,-3.567647059,-42.92009685,-35.5823389,14.07263923
GB,12/1/2020,-37.55339806,-4.311594203,14.88288288,-40.83980583,-34.10501193,13.95883777
GB,12/2/2020,-25.69565217,-3.867149758,-1.568627451,-38.65859564,-30.19093079,12.92736077
GB,12/3/2020,-28.58454106,-5.396135266,-16.02513966,-39.83535109,-31.38424821,13.53995157
GB,12/4/2020,-31.27360775,-3.490338164,-11.65582656,-38.46135266,-31.12887828,13.44309927
GB,12/5/2020,-32.17108434,-2.961352657,-1.270341207,-37.30295567,-11.52657005,8.099750623
GB,12/6/2020,-33.77239709,-7.411764706,3.356955381,-35.50995025,-12.86440678,6.431266846
GB,12/7/2020,-21.85472155,-2.301932367,2.367952522,-36.42961165,-32.575179,11.58353511
GB,12/8/2020,-25.05825243,-1.698067633,0.571014493,-37.43341404,-30.8973747,12.23429952
GB,12/9/2020,-26.50724638,-2.381642512,0.463068182,-37.34382567,-30.59427208,12.34624697
GB,12/10/2020,-26.69082126,-0.714975845,4.08045977,-37.08474576,-31.21957041,12.5496368
GB,12/11/2020,-29.5496368,-0.968599034,2.282913165,-35.66585956,-30.33651551,12.40435835
GB,12/12/2020,-32.61204819,-2.328502415,0.569190601,-34.55665025,-10.33333333,7.645885287
GB,12/13/2020,-39.64009662,-11.04156479,-29.61282051,-41.54207921,-13.86198547,7.379403794
GB,12/14/2020,-20.90072639,0.782608696,8.696969697,-36.33171913,-33.02386635,11.57142857
GB,12/15/2020,-20.21065375,3.548543689,16.95744681,-35.07021792,-32.51789976,11.64891041
GB,12/16/2020,-27.55797101,-0.113801453,-9.281767956,-39.56658596,-32.54415274,13.34140436
GB,12/17/2020,-22.67391304,5.479418886,18.44281525,-36.48175182,-33.0548926,12.78934625
GB,12/18/2020,-29.09223301,1.367149758,-6.105555556,-38.87621359,-35.74224344,14.28813559
GB,12/19/2020,-34.96626506,1.487922705,-2.005194805,-35.16009852,-12.08937198,8.284289277
GB,12/20/2020,-39.44660194,-3.823529412,9.223097113,-36.88308458,-12.71428571,7.083557951
GB,12/21/2020,-21.11407767,18.04358354,-1.657817109,-45.32687651,-47.86157518,15.7409201
GB,12/22/2020,-19.36803874,23.67153285,23.78287462,-43.42718447,-49.16229117,15.93220339
GB,12/23/2020,-21.51331719,29.52068127,-8.044568245,-46.73543689,-52.62052506,17.84745763
GB,12/24/2020,-29.91767554,18.48668281,26.42042042,-50.99757869,-64.64677804,20.80145278
GB,12/25/2020,-92.13235294,-90.42857143,-18.74054054,-79.85060241,-84.86634845,26.95883777
GB,12/26/2020,-81.27951807,-64.21256039,-27.3324937,-73.77586207,-55.05995204,15.36548223
GB,12/27/2020,-56.67554479,-22.57317073,6.469816273,-52.12592593,-30.47826087,9.574525745
GB,12/28/2020,-49.47445255,-23.38888889,23.32288401,-65.79567308,-77.41527446,26.22760291
GB,12/29/2020,-42.33009709,-8.599033816,21.62537764,-59.00240964,-67.53221957,23.65375303
GB,12/30/2020,-38.60386473,-0.213075061,25.18018018,-57.43990385,-65.80906921,23.40677966
GB,12/31/2020,-50.10169492,4.588377724,21.65789474,-62.51331719,-68.86396181,24.69491525
GR,3/10/2020,-2.875,12.75,3.75,-1,1.875,0.875
GR,3/11/2020,-2.75,15.25,17.25,-0.125,-12.125,3.625
GR,3/12/2020,-10.5,20.125,16.625,-5.75,-14.375,4.625
GR,3/13/2020,-22.375,26.25,6.875,-17.875,-19.125,8.25
GR,3/14/2020,-52,12.75,0.25,-21.875,-25.625,10
GR,3/15/2020,-67.375,-14.125,-22.5,-39.75,-37,13
GR,3/16/2020,-53.875,-3.25,-30.375,-43.875,-38.625,15.375
GR,3/17/2020,-53.375,-15.125,-21.25,-44,-42.75,16.125
GR,3/18/2020,-61.875,-19.125,-17.75,-51,-46.75,17.375
GR,3/19/2020,-63.125,-15.75,-19.875,-54.125,-47.25,18.25
GR,3/20/2020,-64.5,-13.125,-23.125,-56.5,-47.875,20.625
GR,3/21/2020,-69,-21.25,-28.5,-54.375,-43.25,16.75
GR,3/22/2020,-71,48.25,-37.5,-60,-41.5,15.5
GR,3/23/2020,-75.625,-27.5,-60,-71.125,-55,23.125
GR,3/24/2020,-73.75,-12.5,-55.5,-68.875,-55.75,23
GR,3/25/2020,-84.125,-84,-64,-82.625,-81.5,30.625
GR,3/26/2020,-75.625,-18.875,-61,-72,-55.75,23.875
GR,3/27/2020,-76.375,-22.25,-62.25,-74.125,-55.75,26.875
GR,3/28/2020,-77.875,-22.375,-60.25,-71.375,-50.5,21.75
GR,3/29/2020,-79.375,-43.375,-52,-75.75,-52.125,19.5
GR,3/30/2020,-65,-17.25,-33.25,-67,-51.5,20.125
GR,3/31/2020,-68.625,-17.75,-44.5,-66.625,-52.75,21.375
GR,4/1/2020,-71,-22.625,-50.625,-69.125,-54.125,22.125
GR,4/2/2020,-70.375,-18.25,-45.5,-68.25,-54.25,21.875
GR,4/3/2020,-75.75,-17.25,-53.875,-71.5,-54.125,25.25
GR,4/4/2020,-81.75,-25,-69.625,-74.375,-51.875,22.5
GR,4/5/2020,-83.5,-46.5,-66,-79,-54,20.75
GR,4/6/2020,-71.375,-16.25,-49.5,-69.375,-52.625,22.125
GR,4/7/2020,-72.25,-18.875,-48.25,-68.25,-53.25,22.25
GR,4/8/2020,-69.75,-15.875,-37.375,-65.25,-52.375,20.625
GR,4/9/2020,-68.75,-10.5,-30.375,-63.5,-51.875,20.25
GR,4/10/2020,-69.5,-8.375,-32.125,-64.875,-51.75,23.125
GR,4/11/2020,-72.25,-12,-36.625,-62.625,-45,18.5
GR,4/12/2020,-73.625,60.57142857,-33.875,-68.5,-41.75,17
GR,4/13/2020,-62.25,-6.125,-17.375,-61.875,-49.625,18.75
GR,4/14/2020,-65.75,-3.5,-29,-61.375,-50.875,19.5
GR,4/15/2020,-66.125,6.75,-38,-61.75,-51.5,20.25
GR,4/16/2020,-67.75,24.625,-19.875,-57.75,-52.75,19.375
GR,4/17/2020,-73.5,-1.875,-21.375,-67.875,-68.75,27.375
GR,4/18/2020,-76,-4,-37.125,-63.25,-49.625,18.875
GR,4/19/2020,-85.25,-54.75,-52,-79,-58.125,19.75
GR,4/20/2020,-81.625,-79.625,-24,-78,-79.75,27.375
GR,4/21/2020,-72.25,-10.25,-33.875,-64.125,-51.375,19.875
GR,4/22/2020,-72.875,-12.875,-39.5,-66,-50.625,20.25
GR,4/23/2020,-70.75,-11.75,-31.125,-63.5,-49.75,19.875
GR,4/24/2020,-70,-8.75,-19.5,-62.125,-48.25,21.375
GR,4/25/2020,-71.375,-6.25,-20,-55.5,-39.375,16
GR,4/26/2020,-72.75,-4.875,-10.75,-62.5,-37.875,14.375
GR,4/27/2020,-61.75,-2.875,2.625,-56,-43.5,16.25
GR,4/28/2020,-63.125,-3.75,-1,-53.375,-43.75,15.25
GR,4/29/2020,-61.5,2.5,2.5,-51.75,-42.75,16.125
GR,4/30/2020,-58.625,29.75,6,-49.875,-42.375,15
GR,5/1/2020,-75.125,-68.125,-1.875,-71.625,-73.25,26.25
GR,5/2/2020,-70.125,3.25,-21.5,-55.5,-36.125,15.375
GR,5/3/2020,-70.75,8.5,-7.25,-60.5,-31.5,13.875
GR,5/4/2020,-45.125,5.625,31.125,-42.25,-35.125,11.75
GR,5/5/2020,-45.875,2.75,39.625,-36.75,-34.75,11.5
GR,5/6/2020,-45.25,7.75,41.75,-36.5,-33.125,11.625
GR,5/7/2020,-46.75,11.5,33.25,-38.875,-33.125,12.375
GR,5/8/2020,-47.875,10.75,37.625,-39.25,-32.25,13.875
GR,5/9/2020,-52,9.25,41.125,-32.125,-22.75,8.875
GR,5/10/2020,-53.625,32.75,61,-38.25,-20.75,6.625
GR,5/11/2020,-28.625,11.625,62.75,-31,-25.5,9.125
GR,5/12/2020,-31.25,12.625,56.5,-28.375,-25.75,9.5
GR,5/13/2020,-32.5,10.625,73.625,-28.375,-26,8.5
GR,5/14/2020,-31.25,14.5,72.5,-29.5,-25.75,7.5
GR,5/15/2020,-36,11.75,64.5,-33.25,-25.875,10.125
GR,5/16/2020,-41.75,13.375,66.5,-26.625,-16.125,6.125
GR,5/17/2020,-51.25,35.375,90.5,-39.375,-18.375,4.25
GR,5/18/2020,-25.75,14.25,80.375,-18.875,-19.5,5.875
GR,5/19/2020,-28.125,12.25,69.5,-17.375,-19.875,6.125
GR,5/20/2020,-25.875,17,75.5,-15.5,-20.125,5.875
GR,5/21/2020,-31.5,13.75,33.25,-24.5,-20.875,7.375
GR,5/22/2020,-32.25,15.5,44,-23,-19.125,8.625
GR,5/23/2020,-35.75,16.125,57.625,-12.875,-8.375,5
GR,5/24/2020,-44.875,46,91.125,-16.625,-7,2.25
GR,5/25/2020,-11.625,11.75,63.25,-16.5,-14.375,4.5
GR,5/26/2020,-24.125,6,19.5,-22,-14.5,6.375
GR,5/27/2020,-20.75,12.375,32.5,-18.875,-14.5,6.625
GR,5/28/2020,-16.625,17.25,42.75,-17,-12.125,5.375
GR,5/29/2020,-16.75,18.375,43.25,-16.875,-12.25,6
GR,5/30/2020,-17.875,15,55.75,-10.125,2.125,2.625
GR,5/31/2020,-28.25,36.625,59,-15.5,4.625,2.75
GR,6/1/2020,-13.5,16.25,47.5,-13.25,-8.25,4
GR,6/2/2020,-12.75,13.625,49.875,-10.625,-8,3.125
GR,6/3/2020,-11.875,13.625,61.25,-10.125,-8.375,3
GR,6/4/2020,-8.125,19.25,76.75,-4.625,-7.625,2
GR,6/5/2020,-8.375,19.125,66.875,-2.125,-8.75,2.625
GR,6/6/2020,-13.375,19.875,61.375,2.125,-0.625,1.625
GR,6/7/2020,-3.25,63.125,152.125,-4.375,4,-1.375
GR,6/8/2020,-2,-19.125,170,-6.375,-44,2.5
GR,6/9/2020,-10.25,14.875,65.375,-3.375,-9,1.625
GR,6/10/2020,-7,14,77.375,-9.375,-8.375,2.125
GR,6/11/2020,-5,15.75,68.5,-9,-7.75,1.875
GR,6/12/2020,-6.875,13.375,64.5,-12,-8.75,2.875
GR,6/13/2020,-10.25,9.375,77,-6.875,3.625,0.5
GR,6/14/2020,-11.875,44.25,118.5,-8.125,7,-2.25
GR,6/15/2020,-3.125,13.25,82.375,-9.875,-7.75,1.5
GR,6/16/2020,-4,14,69.5,-9.25,-7.375,2
GR,6/17/2020,-3.625,15.25,74.75,-9.375,-8.25,1.875
GR,6/18/2020,-2.375,10.5,76.25,-9.875,-8.5,1.25
GR,6/19/2020,-4,10.25,75.5,-9.5,-9.125,1.875
GR,6/20/2020,-6.875,7.25,93.125,-3.25,2.625,-1.125
GR,6/21/2020,-8.25,44.5,116.625,-3.375,5.75,-2.75
GR,6/22/2020,-4.625,10.125,63.125,-11.125,-10.125,2.25
GR,6/23/2020,-4.625,11.625,57.125,-9.5,-9.25,2.625
GR,6/24/2020,1,13.25,82.875,-6.25,-6.875,1.375
GR,6/25/2020,1.625,16,88,-5.25,-6.75,0.875
GR,6/26/2020,1.625,16.125,89,-2,-8.5,0.875
GR,6/27/2020,-3,10.125,103.75,5.75,1.125,-2
GR,6/28/2020,-4.625,50,140.75,3.125,5.75,-4.75
GR,6/29/2020,9,13.25,115.375,-0.875,-8.125,-0.625
GR,6/30/2020,9.625,15.125,98.125,1.625,-7.125,-0.625
GR,7/1/2020,11.125,13.625,117.5,12.25,-10.375,-1.125
GR,7/2/2020,10.25,17.75,116.75,12.375,-11.125,-0.875
GR,7/3/2020,8.375,16.375,113.375,13.5,-11.875,-0.375
GR,7/4/2020,4.25,10.5,127.25,27.375,-0.5,-3.25
GR,7/5/2020,3.625,57.5,144.5,27.875,2.5,-4.75
GR,7/6/2020,17.625,21.875,133.5,19.25,-12.25,-0.5
GR,7/7/2020,16.25,19.625,123.25,18.25,-11.5,-0.125
GR,7/8/2020,18.25,17,142.875,21,-10.5,-1.125
GR,7/9/2020,18,19.375,144.875,22.625,-11,-1.5
GR,7/10/2020,14.5,18.625,134.125,23.625,-11.75,-0.5
GR,7/11/2020,10,13.5,144,43.875,0.625,-3.625
GR,7/12/2020,13.75,69.5,185.625,48.25,5.25,-7
GR,7/13/2020,26.25,23.25,171.25,31.75,-12.125,-1.5
GR,7/14/2020,21.875,18.25,146.125,27.375,-12.375,-1
GR,7/15/2020,29.375,21.875,170.75,33.125,-10.625,-1.75
GR,7/16/2020,27.75,24.25,172.375,34.625,-10.75,-1.75
GR,7/17/2020,22,21.75,153.75,33.75,-12.25,-1
GR,7/18/2020,16.375,12.75,159.25,60,0.375,-3.75
GR,7/19/2020,28.375,97.625,204.625,66.5,9.75,-7.5
GR,7/20/2020,37.5,22.375,212.25,44.375,-12.625,-2.5
GR,7/21/2020,30,18.5,186.25,38.875,-12.625,-2.125
GR,7/22/2020,34.25,20.75,202.375,43.375,-12,-1.75
GR,7/23/2020,32.875,24.375,202.375,40.875,-10.875,-2.125
GR,7/24/2020,27.25,23.75,159.4285714,43.5,-12.375,-1.25
GR,7/25/2020,22,16.375,186.75,77.125,0.25,-4.625
GR,7/26/2020,29.5,84.625,235.75,79.25,6.75,-8.125
GR,7/27/2020,44,27.125,245.875,55,-14,-2.875
GR,7/28/2020,38,26.625,218.5,49.625,-13,-2
GR,7/29/2020,42.5,27.5,240.875,54.625,-13.25,-2.375
GR,7/30/2020,41.25,30.375,232.25,51.125,-13.5,-2.75
GR,7/31/2020,33.25,28.375,175.1428571,53.875,-14.875,-1.875
GR,8/1/2020,24,21.125,198.625,96.5,-1.5,-4.25
GR,8/2/2020,35.25,96.125,248.125,97.875,6.125,-6.875
GR,8/3/2020,57.625,38.25,296.375,68.25,-16.75,-3
GR,8/4/2020,50.375,34.25,269.75,65.875,-17.125,-2.25
GR,8/5/2020,57,36.5,277.125,69.625,-17,-2
GR,8/6/2020,52.125,34.625,266.125,63.125,-17.875,-2
GR,8/7/2020,41.125,28,190.2857143,62,-19.25,-0.375
GR,8/8/2020,30.25,23.5,201.125,108.25,-2.125,-2.25
GR,8/9/2020,46.25,109.375,261.125,114.25,8.625,-4.5
GR,8/10/2020,71.875,44.25,351,85.75,-23.125,-2.25
GR,8/11/2020,62,35,331.375,75.375,-23.75,-1.75
GR,8/12/2020,69.875,40.5,358.875,82.375,-23.375,-1.625
GR,8/13/2020,65.375,49.625,351,77.875,-24.75,-2
GR,8/14/2020,54.875,64.375,235.6666667,74.75,-29.25,-0.625
GR,8/15/2020,26.25,-43.5,263.125,89.25,-32.125,-1.75
GR,8/16/2020,52.875,120,313.5,125.25,4.375,-7.75
GR,8/17/2020,49.42857143,40.66666667,195,-9.333333333,-27.625,-1.875
GR,8/18/2020,40.14285714,28.66666667,158.3333333,-16.33333333,-24,-0.25
GR,8/19/2020,39.14285714,26,169,-17.33333333,-23.625,-0.25
GR,8/20/2020,36.42857143,22.66666667,158,-15.66666667,-23.5,-0.875
GR,8/21/2020,22.42857143,18.16666667,125,-20,-24.25,1.375
GR,8/22/2020,12.14285714,8.5,104.6666667,-8.666666667,-2.625,-3
GR,8/23/2020,18.57142857,27.5,125.3333333,-2.666666667,11.875,-6.25
GR,8/24/2020,31.28571429,21.16666667,149.3333333,-12.33333333,-16,-0.875
GR,8/25/2020,21.57142857,17.83333333,100.3333333,-16.66666667,-16.5,0.125
GR,8/26/2020,26.42857143,20.5,129.6666667,-15,-14.125,-0.75
GR,8/27/2020,25.71428571,20.83333333,124.3333333,-11.66666667,-14,-1
GR,8/28/2020,16,16.16666667,104,-16,-14.875,0.125
GR,8/29/2020,17.125,6,124.25,-7.333333333,1.75,-2.875
GR,8/30/2020,11.71428571,27,119,-4.333333333,13,-6.5
GR,8/31/2020,22.14285714,16.33333333,126,-8.333333333,-11.25,-1.625
GR,9/1/2020,16.85714286,14.66666667,95.66666667,-11,-9.5,-1
GR,9/2/2020,15.57142857,12.5,112.3333333,-12.66666667,-9.375,-1.25
GR,9/3/2020,14.71428571,13.5,102.3333333,-11.33333333,-9.75,-1.25
GR,9/4/2020,18.375,12.66666667,100,-14,-10.625,0.25
GR,9/5/2020,13.125,7.833333333,96.5,-8.666666667,3.125,-2.25
GR,9/6/2020,8,26.5,131.25,-5,12.625,-4.375
GR,9/7/2020,17.85714286,15.33333333,110.3333333,-9.333333333,-9,-1.375
GR,9/8/2020,13.42857143,12.33333333,84.33333333,-12,-9.25,-0.75
GR,9/9/2020,12.28571429,11.66666667,94.33333333,-13.33333333,-8.25,-0.875
GR,9/10/2020,13.71428571,13.66666667,107.75,-10.33333333,-8.625,-2.25
GR,9/11/2020,16.875,14.375,120.625,32.375,-9.25,-1.875
GR,9/12/2020,11.875,11,112,57.125,4.625,-4.375
GR,9/13/2020,11.625,52.5,127.5,55.625,13,-5.375
GR,9/14/2020,28.375,20.625,136.25,33.125,-6.25,-3.125
GR,9/15/2020,18.5,18.875,108.125,30.5,-6.25,-2.25
GR,9/16/2020,19.25,19.5,117.75,31.875,-6.25,-2.5
GR,9/17/2020,11.75,15.125,101.5,21.25,-7.5,-1.875
GR,9/18/2020,-1.125,6.75,62,13.5,-11,2
GR,9/19/2020,-2.125,7.25,57.375,41.625,1.875,0.75
GR,9/20/2020,3,46.875,88.375,40.125,11.75,0
GR,9/21/2020,16.625,16.75,111.125,28,-7.125,-1.125
GR,9/22/2020,10.75,15,97.375,24,-7.625,-0.875
GR,9/23/2020,8.25,16.875,98.625,23.125,-6.875,-0.5
GR,9/24/2020,6.875,17.625,98.5,19.875,-6.625,-0.625
GR,9/25/2020,5.5,16.25,92.375,24.625,-7.125,-0.5
GR,9/26/2020,-4,11.375,59.5,42.625,3,1.25
GR,9/27/2020,1.5,40.25,96.875,41.875,12.375,-0.375
GR,9/28/2020,6.5,17.375,89,20.125,-5.625,0.375
GR,9/29/2020,6.5,18.875,80.25,19.5,-6.25,-0.25
GR,9/30/2020,10.375,23.125,93.75,24.875,-6.5,-2
GR,10/1/2020,8.125,22.75,93.75,18.375,-5,-2.375
GR,10/2/2020,4.875,18,81.625,21.25,-6,-1.875
GR,10/3/2020,2,10,83.25,43.125,2.375,-2.625
GR,10/4/2020,0.625,29.375,98.25,40,7.25,-2.75
GR,10/5/2020,6.25,15,94,18.375,-6.875,-2
GR,10/6/2020,3.25,14,81.25,15.375,-7.375,-1.75
GR,10/7/2020,4.875,15.625,89,16,-5.875,-1.375
GR,10/8/2020,2,17.875,75.25,12.75,-5.625,-0.375
GR,10/9/2020,-0.125,11.875,68.5,13.625,-5.75,-0.125
GR,10/10/2020,-2.5,6.875,70.875,34.5,2.25,-0.375
GR,10/11/2020,-2.625,23.75,90.25,31.25,6.75,-0.625
GR,10/12/2020,0.875,13.375,76.5,10.25,-5.75,0
GR,10/13/2020,-2.25,13.25,56.125,5.5,-7.125,1
GR,10/14/2020,3,15.125,76.25,10.375,-4.75,-0.25
GR,10/15/2020,0.75,16.875,70.375,-10.75,-6.25,0.375
GR,10/16/2020,-4,13.625,58.5,16.875,-6.125,1
GR,10/17/2020,-7.5,8.125,53.25,27.875,-0.5,1
GR,10/18/2020,-7.875,24.625,74.375,20.625,3.375,0.75
GR,10/19/2020,-4.125,12.5,62.5,4.125,-6.25,0.75
GR,10/20/2020,-9.125,7.375,43.75,0.5,-8.375,1.5
GR,10/21/2020,-5.875,11.75,49.625,2,-7,1.375
GR,10/22/2020,-3.625,16,57.25,5.25,-5.875,0.625
GR,10/23/2020,-4.375,16.875,55.875,6,-6.5,0.875
GR,10/24/2020,-7.875,11.75,55.625,27.5,-1.25,0.5
GR,10/25/2020,-9.875,28.5,65.375,10.25,-0.125,1.125
GR,10/26/2020,4.125,13.875,77.25,-1.25,-10,0.25
GR,10/27/2020,9.375,35.375,68.75,1.875,-9,-0.875
GR,10/28/2020,-23.125,-62.75,26,-35.625,-60.625,14.125
GR,10/29/2020,-6.25,29.625,42.25,-5.5,-7.625,0.375
GR,10/30/2020,-12.25,18.875,34.25,-8.5,-9,1.75
GR,10/31/2020,-17.5,10.25,32.5,0.625,-6,2.25
GR,11/1/2020,-21.5,12.125,46,-4.75,-7.125,2.25
GR,11/2/2020,-7,14.625,44.375,-14.875,-9.75,0.875
GR,11/3/2020,-20.25,11.625,24.125,-20,-14.25,3.25
GR,11/4/2020,-20.375,12.25,33.25,-21.75,-14.125,3.75
GR,11/5/2020,-9.5,27.125,33.25,-14.875,-12.75,2.25
GR,11/6/2020,-5.875,31.125,33.25,-8.875,-13.75,1.125
GR,11/7/2020,-67.125,-5,-30.375,-53.125,-35.625,14.375
GR,11/8/2020,-67.625,-11.625,-15,-55.75,-36.25,13.5
GR,11/9/2020,-55.25,-0.5,1.75,-51.375,-34.875,12.375
GR,11/10/2020,-57.5,-0.5,-8.125,-51.75,-37.125,13.375
GR,11/11/2020,-56,-4.375,-0.375,-53.125,-38.375,13.5
GR,11/12/2020,-56.125,1.5,0.625,-51.625,-36.125,12.875
GR,11/13/2020,-59.5,2,-7.75,-55.5,-37.5,15.375
GR,11/14/2020,-66,-1.25,-16.125,-59.125,-38.125,13.75
GR,11/15/2020,-68.75,-23.625,-3.125,-64.125,-40.375,13.125
GR,11/16/2020,-54,-4,8,-54.125,-37.5,12.75
GR,11/17/2020,-56.375,-6.375,0.875,-53.375,-41.125,13.75
GR,11/18/2020,-58.25,-7,-13.625,-55.875,-40.5,14.75
GR,11/19/2020,-60.75,-6.5,-21.625,-58.125,-41,15.625
GR,11/20/2020,-62.625,-3.75,-23.875,-60.75,-41.5,17.875
GR,11/21/2020,-66.375,-1.5,-27.125,-62.5,-37.5,14.375
GR,11/22/2020,-70.5,-21.75,-20.625,-67.25,-40.5,14
GR,11/23/2020,-55,-7,-1.75,-56.875,-39.125,13.625
GR,11/24/2020,-57.5,-7,-12.5,-55.875,-40.625,14.625
GR,11/25/2020,-56,-4.75,-11.625,-56.5,-39.625,14.25
GR,11/26/2020,-56.25,-2.375,-7,-58.875,-40,14.25
GR,11/27/2020,-58.625,0.375,-10.25,-56.5,-39.5,15.75
GR,11/28/2020,-61.625,4.125,-8.25,-57,-34.375,12.25
GR,11/29/2020,-70.625,-20.625,-27.875,-66.875,-39,13.75
GR,11/30/2020,-53.875,-2.75,-9.625,-54.875,-38.25,13.75
GR,12/1/2020,-56.375,-2,-17.125,-54.25,-38.625,14.5
GR,12/2/2020,-54,1.375,-9.625,-53.25,-37.625,13.75
GR,12/3/2020,-55.875,0.625,-12.5,-54,-37.75,14.125
GR,12/4/2020,-61.125,-2.125,-29.75,-58.625,-39.375,17.75
GR,12/5/2020,-60.125,7.5,-6.5,-55.75,-32.5,12.125
GR,12/6/2020,-64.25,-12,-2.125,-61.875,-34.25,11.625
GR,12/7/2020,-54.125,-5,-11.625,-53.875,-37.375,13.375
GR,12/8/2020,-52.625,0.125,-1.75,-51.375,-36.625,13.125
GR,12/9/2020,-55.375,-4.875,-13.125,-53.875,-37,13.375
GR,12/10/2020,-59.625,-7.625,-26.125,-55.75,-38.625,14.375
GR,12/11/2020,-59.75,0.625,-23.375,-55.25,-37.625,15.75
GR,12/12/2020,-62.5,4.5,-19.125,-56.75,-32.125,13
GR,12/13/2020,-68.625,6.875,-24.375,-62.75,-34.375,13.25
GR,12/14/2020,-50.75,-4.5,-14.5,-52.875,-35.25,12.25
GR,12/15/2020,-47.5,2.375,0.125,-47.25,-35,11.625
GR,12/16/2020,-46.375,3.625,10.875,-44.875,-34.125,11
GR,12/17/2020,-47,3.375,9.75,-43.625,-34.75,11.125
GR,12/18/2020,-50.125,6,1.625,-47.375,-35,13.25
GR,12/19/2020,-54.875,6.875,3.25,-46.125,-27,9.75
GR,12/20/2020,-59.375,94.375,7.5,-51.5,-22.5,9.875
GR,12/21/2020,-41.625,6.75,14.375,-44,-33.625,9.875
GR,12/22/2020,-42,16,12.625,-40.625,-34.875,9.75
GR,12/23/2020,-35.125,42.75,33.375,-34.375,-34.125,8.125
GR,12/24/2020,-33.375,62.375,41.375,-38.375,-42.25,9.5
GR,12/25/2020,-73.5,-75.375,-10,-77.375,-77,23.375
GR,12/26/2020,-71.25,-71.875,-2.25,-66,-58.625,16.125
GR,12/27/2020,-62.125,137.125,-12.875,-59.25,-24.25,11.25
GR,12/28/2020,-36.625,11.25,42.5,-44,-38,10.625
GR,12/29/2020,-39.625,15.25,33.875,-42.25,-38.25,10.125
GR,12/30/2020,-33.625,44.625,46.25,-40.125,-37.375,9
GR,12/31/2020,-36.875,51.375,28.125,-47.125,-43.25,10.75
HR,3/10/2020,4.863636364,6.090909091,23.36363636,3,2.090909091,-0.285714286
HR,3/11/2020,4.818181818,9.681818182,29,6,1.681818182,-0.80952381
HR,3/12/2020,2.863636364,16.63636364,24.27272727,3.882352941,0.681818182,-0.666666667
HR,3/13/2020,-3.545454545,27.13636364,-2,-3.777777778,-1.272727273,2.095238095
HR,3/14/2020,-12.27272727,10.68181818,8.333333333,-13.0625,-4.409090909,3.666666667
HR,3/15/2020,-15.27272727,7.142857143,15.36363636,-23.93333333,-7.227272727,3.75
HR,3/16/2020,-12.13636364,20.72727273,13.55555556,-30.44444444,-22.81818182,7.894736842
HR,3/17/2020,-23.04545455,0.636363636,21.22222222,-37.77777778,-26.90909091,9.631578947
HR,3/18/2020,-24.22727273,9.045454545,18,-42.11111111,-30.31818182,10.42105263
HR,3/19/2020,-53.63636364,-12,16.63636364,-49,-37.63636364,13.78947368
HR,3/20/2020,-62.59090909,-21.27272727,11.08333333,-56.80952381,-41.63636364,16.68421053
HR,3/21/2020,-70.27272727,-27.90909091,-21.92307692,-54.58823529,-38.95454545,13.25
HR,3/22/2020,-80.18181818,-45.40909091,-51.26666667,-66.86666667,-45.77272727,11.5
HR,3/23/2020,-69.77272727,-34.54545455,-48.38461538,-73.15,-53.45454545,21.27777778
HR,3/24/2020,-78.27272727,-47.90909091,-55.83333333,-78,-59.40909091,25.6875
HR,3/25/2020,-77.59090909,-47.09090909,-55.83333333,-78.82352941,-60.27272727,26.4375
HR,3/26/2020,-77.5,-49.04545455,-57.33333333,-78.29411765,-60.27272727,27
